,0,1,2,3,4,5,6,7,8,9,cluster
No. 6_M_1.0 _200 _02-13-2025/2228.png,1.5198635874478867,7.757949183154931,-4.754153362257819,2.3750359270957464,0.2283285598553286,3.3038274934908376,2.5869901184508457,-0.172660286944664,2.68518414629736,-0.3086088502547601,2
No. 6_M_1.0 _200 _02-13-2025/2229.png,1.4870600714379272,7.787303708437848,-4.938989665641129,2.234782409522058,0.1822073192673805,3.7494377989328855,2.8742216155475395,-0.220347735650658,2.5211646027056664,-0.0657872269654689,2
No. 6_M_1.0 _200 _02-13-2025/2230.png,1.4459727709753087,7.749385950378137,-4.849491770854268,2.1177021388228496,0.3820650003939061,3.7985044132313375,2.8116431729569022,-0.0734052885924798,2.821093369869208,-0.2545327153146897,2
No. 6_M_1.0 _200 _02-13-2025/2231.png,1.4675515480619843,7.775812372035709,-4.970374982563597,2.123994787449361,0.3754576627528312,3.3456620891858364,2.6447383791732757,-0.1130773496055637,2.7315166938658697,-0.3323829726732417,2
No. 6_M_1.0 _200 _02-13-2025/2232.png,1.4869436580598905,7.752758336705355,-5.004825723421861,2.177387132161015,0.0550877125231892,3.80869367964554,2.868698804803524,-0.0850768670249344,2.6949484638740198,-0.171820172993367,2
No. 6_M_1.0 _200 _02-13-2025/2233.png,1.4043310806850675,7.7375150862867805,-4.962003958689755,2.459637448361964,0.2889398869548083,3.627347817370012,2.7724492537223764,-0.0417340313734362,2.8266989693779507,-0.3299502576453934,2
No. 6_M_1.0 _200 _02-13-2025/2234.png,1.4358600373960542,7.757846849511166,-5.01672771428429,2.206559844832567,0.4796770853835674,3.529281203161521,2.7794657186922067,-0.2503873888913484,2.8691985950132244,-0.2988185186660808,2
No. 6_M_1.0 _200 _02-13-2025/2235.png,1.5356186282058557,7.799584266242455,-4.792501803628991,2.3231182909895125,0.1992381702317667,2.963207263277781,2.5851289178670918,-0.1357164246157252,2.9453459126148376,-0.0311236378730772,2
No. 6_M_1.0 _200 _02-13-2025/2236.png,1.4799083779839428,7.7707608543763165,-5.086750182666597,2.3173098896243585,0.1558902040973455,3.812748023924267,2.831904815853664,-0.1602040244493556,2.6577267822039694,-0.1987824274432068,2
No. 6_M_1.0 _200 _02-13-2025/2237.png,1.498059832288031,7.733369801016527,-4.949045699878837,2.451312098575437,0.4807862673810579,3.961253125700381,2.7383499296672467,-0.2515022123842954,2.7450931243659857,-0.3346149616900984,2
No. 6_M_1.0 _200 _02-13-2025/2238.png,1.498300943812687,7.743095943727008,-4.666658153912865,2.3782504518587686,0.279830772205119,3.510426427081716,2.695810251752364,-0.1898383850496046,2.9294771743091506,-0.3330466600557737,2
No. 6_M_1.0 _200 _02-13-2025/2239.png,1.4302509295028,7.766074061411524,-4.976360765861042,2.4290126018322,0.3683077893857671,3.7588206489808575,2.57045905443837,-0.0315071481382105,2.842885347844309,-0.2055209978734691,2
No. 6_M_1.0 _200 _02-13-2025/2240.png,1.496957608191793,7.753066045391591,-4.966490709432072,2.16428061177689,0.278677544405542,3.6686820432530753,2.9213391589411923,-0.1997783457504214,2.694975598146989,0.0049907168200324,2
No. 6_M_1.0 _200 _02-13-2025/2241.png,1.471806123837223,7.749753271066988,-4.940904366996063,2.250159112530084,0.3458961736102122,3.5058717055672446,2.588399581753566,-0.1368965278459981,2.9847125022997645,-0.2363115808404094,2
No. 6_M_1.0 _200 _02-13-2025/2242.png,1.472682969870947,7.76399718111756,-4.808958010957762,2.285712436131305,0.2486218422874566,3.345403016148208,2.4158555102673493,-0.1339525986144476,2.865957825359928,-0.3391215372622582,2
No. 6_M_1.0 _200 _02-13-2025/2243.png,1.504917280314288,7.773116377303134,-4.898183951575378,2.41077780361,0.5259164715228684,3.265558868492806,2.6203296353567564,-0.2438946254862077,2.728809804302295,-0.0648508152757572,2
No. 6_M_1.0 _200 _02-13-2025/2244.png,1.4597489677611026,7.7386773536180815,-4.830083160209284,2.3108706542437947,0.3162580166847375,3.443327034895063,2.8376796377051017,-0.1561749142312587,2.702313524934222,-0.2126095235596101,2
No. 6_M_1.0 _200 _02-13-2025/2245.png,1.4814858519518197,7.745752620132187,-4.798505395086523,2.357026034509077,0.2035166437687161,3.4903451716133453,2.8204197531603907,-0.3217159517119574,2.7544673413634264,-0.1760137832163193,2
No. 6_M_1.0 _200 _02-13-2025/2246.png,1.4595333455579746,7.773901050351299,-4.9253458725085535,2.269626326628717,0.3255655403635193,3.770120090603432,2.7994761737782943,-0.1423462885619919,2.666369756875693,-0.1113416928951853,2
No. 6_M_1.0 _200 _02-13-2025/2247.png,1.4167737667440985,7.745895232399931,-4.854333044761928,2.1115811147926378,0.3318267500166465,3.380892565709994,2.698714846219357,-0.216489322338063,2.6538710260507896,-0.5039947878017268,2
No. 6_M_1.0 _200 _02-13-2025/2248.png,1.4475729671414763,7.799120866351073,-5.102386035339153,2.283292407014569,0.3148473893296968,3.569388050388077,2.628005169925451,-0.1531225631069714,2.6932852675172745,-0.4836760351660532,2
No. 6_M_1.0 _200 _02-13-2025/2249.png,1.5223194236710214,7.730496015669704,-4.699946702015264,2.193262304543015,0.3045041884489299,3.472657690972655,2.8643519540433733,-0.3345777384757538,2.8749422173608097,-0.219209170862842,2
No. 6_M_1.0 _200 _02-13-2025/2250.png,1.4341144455912902,7.778819279966223,-4.994692930334253,2.2350195223541585,0.2293172131982723,3.755806485948705,2.8722033515281167,-0.1021544200558919,2.679995158735004,-0.1908182601163708,2
No. 6_M_1.0 _200 _02-13-2025/2251.png,1.5022247401689244,7.683314467696338,-4.57453608072191,2.220062682066801,0.3692386114776562,3.602412245542964,2.787681637228178,-0.4258368509967942,2.7649898180179626,-0.406428597193518,2
No. 6_M_1.0 _200 _02-13-2025/2252.png,1.4889835035476515,7.754982846503028,-4.975567217593198,2.362985673021524,0.3449952708532491,3.5621087315055053,2.727449617250385,-0.1635178197642579,2.65813686230364,-0.2440704177286572,2
No. 6_M_1.0 _200 _02-13-2025/2253.png,1.5297718604135726,7.757098365226465,-4.74535652168275,2.401824088670935,0.182277414008225,3.525155589713017,2.7748560745926825,-0.3722857911884762,2.5848971477017737,-0.1909208198033867,2
No. 6_M_1.0 _200 _02-13-2025/2254.png,1.4980669921343257,7.753308517037666,-4.74656463741489,2.3001853735253595,0.2329508033287917,3.4177342653158505,2.760134266925527,-0.156638122844555,2.6395882851720893,-0.2040391327316957,2
No. 6_M_1.0 _200 _02-13-2025/2255.png,1.550172964821039,7.739655627607995,-4.800716908821802,2.2311933648396134,0.5506520847542644,3.42877517606024,2.43903572611069,-0.1071240900574821,2.906999270126972,-0.2442517461912743,2
No. 6_M_1.0 _200 _02-13-2025/2256.png,1.4988494249509587,7.814450337377284,-4.958747594687176,2.161807228355674,0.1928869955964263,3.5547423726278664,2.688035996470506,-0.1916068159355628,2.726022907551677,-0.0958920323647052,2
No. 6_M_1.0 _200 _02-13-2025/2257.png,1.463680739731699,7.759863426646785,-4.7341588947946525,2.1028074592104327,0.0926150123520006,3.614153154439032,2.9076023645550584,-0.232613994071003,2.7179046956021296,-0.2844493587290631,2
No. 6_M_1.0 _200 _02-13-2025/2258.png,1.475970301855973,7.758521910520447,-5.008598592383693,2.2736086728281717,0.301043443711765,3.8373198332624456,2.779955599428904,-0.1550283984504172,2.764737279369637,-0.0143153210008917,2
No. 6_M_1.0 _200 _02-13-2025/2259.png,1.4295879741443347,7.7517029298936,-4.85370316025406,2.2414042620263985,0.0626976176327032,3.582668939185588,2.9411668070508297,-0.1580983014532657,2.8155478013310606,-0.2572957643043776,2
No. 6_M_1.0 _200 _02-13-2025/2260.png,1.4514689047783262,7.727141224484798,-4.866896874012144,2.265097936759461,0.3569875839789391,3.5082762818866744,2.864645446372762,-0.290033653739485,2.771622949336685,-0.4181935976807838,2
No. 6_M_1.0 _200 _02-13-2025/2261.png,1.4846009840088668,7.812440596053198,-5.034534331711975,2.2652599840454557,0.1644318386106302,3.432707886164044,2.4314900269921944,0.0394098437956289,2.8017508336367083,-0.4037451160532663,2
No. 6_M_1.0 _200 _02-13-2025/2262.png,1.4890100782242914,7.764665941276592,-4.917162343962395,2.191448104555945,0.1352508896494093,3.343036057898754,2.5088585305178146,-0.2587339071923207,2.908282142489285,-0.2051014459210511,2
No. 6_M_1.0 _200 _02-13-2025/2263.png,1.4717478994033382,7.746740472259878,-4.948423525205911,2.179712200046648,0.3061962657883521,3.720176286157737,2.813502705637533,-0.1422235048581299,2.6846220021712943,-0.1766678272429565,2
No. 6_M_1.0 _200 _02-13-2025/2264.png,1.4477682259629177,7.772907509757097,-4.911727292678926,2.267194335001668,0.1666105308552037,3.348153106617798,2.803669581958451,-0.0773562546280075,2.703339968767692,-0.200029081099933,2
No. 6_M_1.0 _200 _02-13-2025/2265.png,1.4962155927828276,7.755609787286263,-4.606903032613342,2.231304870701142,0.3200010490851994,3.4084254313785376,2.6597711722082464,-0.2755840713283506,2.9310689766481284,-0.2248943554349391,2
No. 6_M_1.0 _200 _02-13-2025/2266.png,1.4660765660331343,7.777078446082603,-4.804152738554575,2.378382018272271,0.2221254637451499,3.6517931604271703,2.6808136269623755,-0.0770337004233914,2.774996221792839,-0.344159659665562,2
No. 6_M_1.0 _200 _02-13-2025/2267.png,1.4369672290538826,7.719527966246007,-4.838035447866275,2.2190505484847565,0.4681485576246684,3.617941712418415,2.569062970481434,-0.2648083923283595,2.8819829916609203,-0.6178118397714505,2
No. 6_M_1.0 _200 _02-13-2025/2268.png,1.4051194333780783,7.762137342024378,-4.998939644723263,2.4110726973548635,0.329912381079648,3.733797195683893,2.473034435585197,-0.069531929637419,2.863482420672968,-0.5261280001723598,2
No. 6_M_1.0 _200 _02-13-2025/2269.png,1.493505291319953,7.75936254880461,-4.905696615305087,2.21492727832364,0.302584145325655,3.605273041432276,2.6257177382217565,-0.0277834811183197,2.7187201548526696,-0.2665212550212605,2
No. 6_M_1.0 _200 _02-13-2025/2270.png,1.5031301055559665,7.717608692833597,-4.821613942755111,1.9799754090965864,0.4083085747304409,3.575267677126555,2.818195121114911,-0.3535546791284103,2.6936471379086964,-0.5000330782797071,2
No. 6_M_1.0 _200 _02-13-2025/2271.png,1.479942305937587,7.732965666930182,-4.747725289047944,2.254770634796312,0.3514030765487259,3.634414194143809,2.58043188222779,-0.157589228095202,2.849045296151293,-0.2819575624153561,2
No. 6_M_1.0 _200 _02-13-2025/2272.png,1.4510330688907649,7.739738835352123,-4.885176689053889,2.313266955029276,0.3811564779946268,3.559192970819729,2.553664524412673,-0.0766480472804937,2.80686107908054,-0.2959615851584058,2
No. 6_M_1.0 _200 _02-13-2025/2273.png,1.4907305941727858,7.779146862851995,-4.92749169581355,2.1594935892967806,0.1796598855850932,3.7224569408075943,2.580989497601667,-0.103033450582556,2.8364030250650574,-0.2485079505303973,2
No. 6_M_1.0 _200 _02-13-2025/2274.png,1.443333666690899,7.787412729296825,-4.947826745794135,2.158365448196712,0.1062969069609112,3.61852780332657,2.5314280949704617,-0.2095889571085614,2.8754766982413558,-0.299492449929164,2
No. 6_M_1.0 _200 _02-13-2025/2275.png,1.436552191066803,7.779061971279397,-4.841614915608443,2.2926117558520485,0.4878932695620532,3.711777752895976,2.7302633036009025,-0.0390783128101261,2.767260899533544,-0.1628675626201436,2
No. 6_M_1.0 _200 _02-13-2025/2276.png,1.4561006412704574,7.766792736688556,-4.782255916264647,2.0809842860199064,0.195035953678766,3.600554725581536,2.722973622890199,-0.0849630428792176,2.734293004328312,-0.1952313501374114,2
No. 6_M_1.0 _200 _02-13-2025/2277.png,1.5038306807751691,7.77933709807435,-4.834169694247568,2.2635487095676043,0.216702920381711,3.47549443641608,2.799233365837926,-0.2025553614173469,2.630284724328816,-0.2689855229503808,2
No. 6_M_1.0 _200 _02-13-2025/2278.png,1.4888532232088636,7.756968056484677,-4.670341784919754,2.281755806434913,0.4246940286391254,3.156048571836301,2.596077984725011,-0.0662179611341109,2.90549992130652,-0.3227579134251697,2
No. 6_M_1.0 _200 _02-13-2025/2279.png,1.4357522320863492,7.779701326757893,-4.851104809613493,2.3824247062814754,0.1268826349694292,3.447937019069352,2.804459076063041,-0.1629652505032188,2.735259532443693,-0.2050115117450588,2
No. 6_M_1.0 _200 _02-13-2025/2280.png,1.4773436290558584,7.752194588348409,-4.752331161952546,2.1443270608881213,0.175296508418465,3.330411725532188,2.826790034352714,-0.3991899464677386,2.7189404097795618,-0.3500643003126402,2
No. 6_M_1.0 _200 _02-13-2025/2281.png,1.4711307064130104,7.7782439733117155,-4.741419700526256,2.4249996633917625,0.16679757252769,3.3832339633656865,2.829280022931041,-0.1758656646972376,2.747103909875214,-0.2122818585418644,2
No. 6_M_1.0 _200 _02-13-2025/2282.png,1.4916169148049043,7.720163011471433,-4.84606833049862,1.968740091629821,0.4298375419202482,3.674220311871805,2.8310695512524404,-0.4858981334912071,2.7038816853086605,-0.2030382825134686,2
No. 6_M_1.0 _200 _02-13-2025/2283.png,1.4771553758106846,7.795238280096335,-4.972024393002378,2.3664721668485065,0.2777300695819358,3.404820607102076,2.558765310463996,0.0175220738864814,2.75303120075462,-0.227299165487508,2
No. 6_M_1.0 _200 _02-13-2025/2284.png,1.4882418079644264,7.772454139118926,-4.879453634440743,2.266151648771472,0.1929572507284414,3.412039094544151,2.7917985549687443,-0.2038336165113827,2.8042617078780467,-0.1492049219111109,2
No. 6_M_1.0 _200 _02-13-2025/2285.png,1.4551533917957933,7.794092991068126,-4.9437923418268905,2.3434997700125173,0.1771276506923822,3.1872941370610883,2.6882572238193805,-0.1499223134051037,2.7655044831152638,-0.1621072027652312,2
No. 6_M_1.0 _200 _02-13-2025/2286.png,1.4443837813038811,7.792545196247026,-5.003144018736295,2.4578275837668992,0.1988710392224746,3.698830562990041,2.714418332640856,-0.0543718055102875,2.746782385023105,-0.2212842527273524,2
No. 6_M_1.0 _200 _02-13-2025/2287.png,1.4828088037297809,7.715343525297039,-4.719605385590046,2.047663653568709,0.2370611479497197,3.591196769722305,2.7365295487110477,-0.2199339774358391,2.787777727932035,-0.4030838968585815,2
No. 6_M_1.0 _200 _02-13-2025/2288.png,1.455976849828997,7.770486554586455,-4.826075876931429,2.2309561407197176,0.4605845385969793,3.490018668809526,2.421101454564756,0.0152613938082719,2.955473215788598,-0.1300540136786878,2
No. 6_M_1.0 _200 _02-13-2025/2289.png,1.5256024915554498,7.802100885383666,-4.660019369724822,2.4439101841907047,0.1855038256796808,3.2320069385095564,2.6921136417184672,-0.1182014652463765,2.706931814502198,-0.4239235246058683,2
No. 6_M_1.0 _200 _02-13-2025/2290.png,1.465114509003148,7.800494285807098,-5.018000743468199,2.275995117187472,0.2816345234881234,3.1465875515545267,2.293620586663715,-0.0146872636139061,2.8801242265342752,0.0990029494407334,2
No. 6_M_1.0 _200 _02-13-2025/2291.png,1.4481348396555171,7.760288346101415,-4.76554444899322,2.144049188271401,0.3889044517102968,3.0589766253620443,2.81073245227745,-0.1152924932854979,2.809900378970909,-0.2464722583256269,2
No. 6_M_1.0 _200 _02-13-2025/2292.png,1.4462261054148238,7.786491166266217,-5.01208651215255,2.325656649975458,0.208527465361084,3.2580533675913523,2.883277973575693,-0.0998205589052538,2.728543701403807,-0.253972529603274,2
No. 6_M_1.0 _200 _02-13-2025/2293.png,1.4408706613840885,7.773410945715501,-4.9882354566077085,2.331173471050997,0.2666914033555692,3.560204532118832,2.719818745244007,-0.0579576776306858,2.7746002297466514,-0.1901304239649492,2
No. 6_M_1.0 _200 _02-13-2025/2294.png,1.4436290581473807,7.774266162985818,-4.88083092092357,2.3161789971617868,0.0562357623629612,3.6888102256849153,2.8333851940020867,-0.1486098169617653,2.7906108444143074,-0.2918797403197481,2
No. 6_M_1.0 _200 _02-13-2025/2295.png,1.454555519385769,7.728347148693111,-4.637120548057263,2.226147347916076,0.3036758057048567,3.578633738700316,2.8949171971130228,-0.2275024946873891,2.812168287044205,-0.3072800427140307,2
No. 6_M_1.0 _200 _02-13-2025/2296.png,1.5499185453872233,7.810301310525993,-4.756032788902041,2.2265000648001574,-0.0562576378069019,3.262338912975648,2.70030322016238,-0.316279324108927,2.6733165569428747,-0.1522776162935184,2
No. 6_M_1.0 _200 _02-13-2025/2297.png,1.4586008894239386,7.769917538922691,-4.981315476138375,2.2249652200046524,0.5116021925779473,3.3175004599802325,2.4465805982502693,-0.0897371900036558,2.8857587072176853,-0.22929736625988,2
No. 6_M_1.0 _200 _02-13-2025/2298.png,1.4733003939106917,7.807430650071678,-4.986083424596676,2.2866247736728376,0.0826428600482502,3.604083677924467,2.766245216997689,-0.0321744318983068,2.877380607033846,-0.0427828074322611,2
No. 6_M_1.0 _200 _02-13-2025/2299.png,1.4710619853393103,7.780043174445085,-4.84108599888041,2.406277563687428,0.3684914608746714,3.585539804912408,2.7912629369916475,-0.2364702845089157,2.775423586833168,-0.1633657887082404,2
No. 6_M_1.0 _200 _02-13-2025/2300.png,1.471787624430779,7.775809897752341,-4.964350800094277,2.1751815841360163,0.3156820618355116,3.2713766394681985,2.520037531072465,-0.2275434914862941,2.811818877078124,-0.1210409267180936,2
No. 6_M_1.0 _200 _02-13-2025/2301.png,1.4208068211315128,7.787428316226011,-4.983245925396623,2.337288956903738,0.3311247647234783,3.2408282293161363,2.649162844397847,-0.0735688122578013,2.780578532651844,-0.1402037128035189,2
No. 6_M_1.0 _200 _02-13-2025/2302.png,1.5070835291148963,7.7850591370232145,-4.865116729552857,2.409077920146477,0.1497571327333222,3.413348203096172,2.7854404989642583,-0.1273995680807855,2.828826770698953,-0.2271123742497511,2
No. 6_M_1.0 _200 _02-13-2025/2303.png,1.4931250524176258,7.802929672719738,-4.908036560630515,2.2863591105487453,0.0254690922323224,3.603526250806667,2.69469471558487,-0.1512668331605455,2.588678236653478,-0.125526751182144,2
No. 6_M_1.0 _200 _02-13-2025/2304.png,1.5709959727007838,7.778729113599205,-4.561066256979536,2.267255291435938,0.1814173279673934,3.170345497556867,2.827507380815712,-0.3508468191517844,2.58394149674559,0.1092058726761371,2
No. 6_M_1.0 _200 _02-13-2025/2305.png,1.472264236055934,7.777118005687559,-4.85050430546566,2.212422415004641,-0.0268929568712099,3.651644590125098,3.0000199797430853,-0.2224122746104786,2.608459059856706,-0.1215846706203309,2
No. 6_M_1.0 _200 _02-13-2025/2306.png,1.4436172963440077,7.806486305383556,-5.020957667213108,2.2056478885709847,0.1901847665612885,3.518102431121576,2.593346543259213,-0.0551688943570711,2.826712476325296,-0.141697270268406,2
