,0,1,2,3,4,5,6,7,8,9
No. 6_M_1.0 _200 _02-13-2025/3726.png,-4.28626729783136,3.8143227724550464,-0.15913661541978463,-1.0624064872792562,3.002181241077957,-0.2853719428150914,-1.4141774139726033,-0.9166587214488402,3.511538927045036,0.3900391737099822
No. 6_M_1.0 _200 _02-13-2025/3727.png,-4.277465927680855,3.833313544890042,0.138529083102517,-1.0511092828992865,3.013464260084091,-0.21057080100858494,-1.2573406582581,-0.8691633875955773,3.4631911945549794,0.42926600831489337
No. 6_M_1.0 _200 _02-13-2025/3728.png,-4.263620456602984,3.735847024554481,-0.004848585752741386,-0.9645296355439221,2.9325414382140935,-0.3640457152462293,-1.3471948482542129,-0.7258874769924555,3.3349082902245906,0.4913879435454418
No. 6_M_1.0 _200 _02-13-2025/3729.png,-4.4196968170950175,3.966050805599262,-0.10975627742710792,-0.792064727243341,2.969356633488996,-0.13948520042806667,-1.1531609373647822,-0.6093889247162405,3.508886785459932,0.38358283955525296
No. 6_M_1.0 _200 _02-13-2025/3730.png,-4.199668833947118,3.9068533038781577,-0.0349982739784096,-1.0148579970151186,3.136013980022529,-0.20318370918020845,-1.4657568749930097,-0.6860158082013816,3.459667077477863,0.3991821827734561
No. 6_M_1.0 _200 _02-13-2025/3731.png,-4.359961680173912,3.8916287456398515,-0.3700172703784457,-0.8439193532682578,3.1161913939742063,-0.1540944445370518,-1.3924824480696882,-0.7255169176428566,3.4048499197616637,0.4215897751699784
No. 6_M_1.0 _200 _02-13-2025/3732.png,-4.374222126294751,3.9089261237296604,-0.012841517570773675,-0.9433278711442981,2.9693817407557237,-0.07026949019857698,-1.2792655595254698,-0.8834859069070342,3.454694946441508,0.3504192493105238
No. 6_M_1.0 _200 _02-13-2025/3733.png,-4.308916452476838,3.8569182392269683,-0.07550316969442683,-1.1844949623845515,3.1912279773220114,-0.18826481163276165,-1.343937193913346,-0.8419877124447535,3.380703064261435,0.4690932692662284
No. 6_M_1.0 _200 _02-13-2025/3734.png,-4.269254467919564,3.900379224780644,-0.04623438382846601,-1.146176523327921,3.093704205576944,-0.360949797185667,-1.3456342705362294,-0.8377957302049408,3.316978696987541,0.41756039379593757
No. 6_M_1.0 _200 _02-13-2025/3735.png,-4.190244088234993,3.9112962773409046,-0.1656841434669083,-1.0282957127580445,3.0908656763251505,-0.2995464320964336,-1.2738130077813976,-0.8261438513376413,3.421707203649286,0.5161990039233446
No. 6_M_1.0 _200 _02-13-2025/3736.png,-4.511769169721854,3.9497303283164724,-0.24416469213887737,-0.9434805259395249,3.0093251689591822,-0.09763920740971965,-1.4240105993867649,-0.6886924357158248,3.5673730744553804,0.3655773762088361
No. 6_M_1.0 _200 _02-13-2025/3737.png,-4.347112110085887,3.8314588827893328,-0.11219426863903337,-1.0985426076821776,3.3358282427660275,-0.25127007968960546,-1.3275976797847269,-0.7681264831535755,3.5214501356413397,0.29378529187181757
No. 6_M_1.0 _200 _02-13-2025/3738.png,-4.29132992619493,3.9701864058436263,-0.0927616470915762,-1.137352292220502,3.027726606579239,-0.21834831393290255,-1.3367272045815988,-0.9267981036126471,3.476130761970459,0.505633974123775
No. 6_M_1.0 _200 _02-13-2025/3739.png,-4.177742693704919,3.8382554352597262,-0.2027498696178256,-1.2523376526450036,3.246296600189839,-0.28922183338064666,-1.3764026651709969,-0.9149280927435441,3.454885917423561,0.38241614796845314
No. 6_M_1.0 _200 _02-13-2025/3740.png,-4.2281530651953405,3.8171087707456604,-0.11413491124970676,-1.1408305894566686,3.2883648506917034,-0.23559854656210044,-1.3943079523705308,-0.6688519114675398,3.5562276998813225,0.4483309435839713
No. 6_M_1.0 _200 _02-13-2025/3741.png,-4.385810902406539,3.9566301692642725,-0.12418558755110531,-0.9059333988153027,3.1284532614314635,-0.05318604035070473,-1.2944644468276514,-0.7536958110848726,3.5764410473776493,0.27994155875952087
No. 6_M_1.0 _200 _02-13-2025/3742.png,-4.497953154945991,3.7934645952378405,-0.2196723898348285,-1.117886255437896,2.9815909989552725,-0.17990225585266062,-1.3565552845120996,-0.8030450340456516,3.4866071861056613,0.30799613103825774
No. 6_M_1.0 _200 _02-13-2025/3743.png,-4.366897553150021,3.9118807828710627,-0.024066827440758942,-0.9629211032235911,3.1976678873084223,-0.3134703856821792,-1.286088740991375,-0.772130866671624,3.4152431780490646,0.3979704680901759
No. 6_M_1.0 _200 _02-13-2025/3744.png,-4.36259057807895,3.739624419578506,-0.09028834340060143,-1.2539607159821378,3.094818593947521,-0.29810154117804766,-1.4239982213728373,-0.8306985858604676,3.494060951988139,0.3877282979222332
No. 6_M_1.0 _200 _02-13-2025/3745.png,-4.319711027066429,3.7319356904128957,-0.11798026952563845,-1.211405582265245,3.1896515239376995,-0.13624118313006361,-1.2931623704429618,-0.7008412800260713,3.441344843993434,0.368830458835522
No. 6_M_1.0 _200 _02-13-2025/3746.png,-4.411052262385265,3.840623786630868,-0.09496150010816429,-1.1806963323842208,2.9738031320474905,-0.14428626370964492,-1.266104050785352,-0.7990412100093831,3.3988438716392935,0.4826857635557529
No. 6_M_1.0 _200 _02-13-2025/3747.png,-4.3020742997189405,4.02366408367053,-0.23377855633749434,-1.0458871088404047,2.926109717230594,-0.10620369508567551,-1.5586962573737553,-1.0118733266211342,3.42745759895398,0.38370282201289374
No. 6_M_1.0 _200 _02-13-2025/3748.png,-4.371283268535712,3.9919877671081547,-0.2016371145755027,-1.0791700746206496,3.060967182407717,-0.15192946273666807,-1.4033519760303088,-0.8755511351848106,3.4849071707033947,0.3902238936889679
No. 6_M_1.0 _200 _02-13-2025/3749.png,-4.295644819661469,3.878784352307381,-0.040036021361187224,-1.2458406563393183,3.118732610142527,-0.17179302046800737,-1.3279899906679626,-0.8487536697244291,3.491259474535124,0.42774622053579225
No. 6_M_1.0 _200 _02-13-2025/3750.png,-4.400735094198824,4.0228598292730755,-0.19373876760155895,-0.9991515686860843,3.0571510512990105,-0.11625899799143102,-1.3012582002921709,-0.8283191894112418,3.4082269464662156,0.3963901334471518
No. 6_M_1.0 _200 _02-13-2025/3751.png,-4.080548610065081,3.9297360649580844,-0.0809700928991468,-1.0728003188656343,2.927936865456605,-0.07662736486227706,-1.4064376607244802,-0.9229038870403441,3.3463036348930473,0.4143294673524638
No. 6_M_1.0 _200 _02-13-2025/3752.png,-4.425074983750877,3.986485484142813,-0.2833701973507132,-0.9371244265399881,3.111170461762206,-0.19344543391425217,-1.3488548334216894,-0.7909175645122115,3.3645107718501235,0.38324802348644793
No. 6_M_1.0 _200 _02-13-2025/3753.png,-4.270255456137236,3.954505918604939,-0.23164439575432638,-0.8842597488365884,3.2960155860184743,-0.2384540433460458,-1.3922821701794696,-0.8004974415324213,3.376584103127475,0.344804627019788
No. 6_M_1.0 _200 _02-13-2025/3754.png,-4.430083886915185,3.9480792770775786,-0.05843446183281209,-1.0887378306385989,3.247548434693851,-0.14946163916058453,-1.3961908742783455,-0.7542638607335999,3.4407993046600884,0.3669300742740287
No. 6_M_1.0 _200 _02-13-2025/3755.png,-4.24768825081354,3.966116598292375,-0.09135599333516531,-1.0000580083211643,3.127932509591865,-0.2463445283133221,-1.424998422891339,-0.9896142749495285,3.444355687649237,0.6167645741990215
No. 6_M_1.0 _200 _02-13-2025/3756.png,-4.232596798954274,3.8449518168142482,-0.055649608969670084,-1.0290558162518986,3.187692729033533,-0.2848387135832602,-1.2898306960558148,-0.7862232640005615,3.499871292847415,0.3190651577943071
No. 6_M_1.0 _200 _02-13-2025/3757.png,-4.376221699257548,3.889198121368771,0.005693325798315385,-1.0497780271236774,2.957446135956575,-0.16575828422202976,-1.349278635977072,-0.7944893088923539,3.4304046970995214,0.38195300164129087
No. 6_M_1.0 _200 _02-13-2025/3758.png,-4.309007892666936,3.7978220051614153,-0.05271707199143805,-1.125150553598333,3.130641741636942,-0.3734571106972533,-1.2984863382756873,-0.7704090343964074,3.475601161070715,0.5146365666303399
No. 6_M_1.0 _200 _02-13-2025/3759.png,-4.312649164045049,3.945325888330207,-0.11092252728799323,-0.9929335437684568,2.946306687272335,-0.2970615131471681,-1.3448989787218,-0.7695956485795294,3.3407542120803857,0.4759054593587262
No. 6_M_1.0 _200 _02-13-2025/3760.png,-4.3565952962130945,3.9686457095975665,0.012065233168039313,-0.947569237363667,3.063023794630692,-0.07250171062145094,-1.4005289324815324,-0.8632396630018455,3.4540570647721553,0.561886413521997
No. 6_M_1.0 _200 _02-13-2025/3761.png,-4.321272410900971,3.9606992123487736,-0.2729750234488826,-1.006540660233056,3.093837814420273,-0.22054045001079947,-1.2543828444304115,-0.6434627366137837,3.3232414065606504,0.3536504524733801
No. 6_M_1.0 _200 _02-13-2025/3762.png,-4.328191502882292,3.7219813848180623,0.026788238314903623,-1.0824044578894698,2.9881147089104525,-0.29737192615121844,-1.202117661130159,-0.9059055212431897,3.5321894142654875,0.5018224081143519
No. 6_M_1.0 _200 _02-13-2025/3763.png,-4.198047355084983,3.9547118211323893,-0.17968663268919016,-1.0857347779638218,3.0579326707120518,-0.37270746814059086,-1.2693354259177334,-0.8097617967781989,3.389418291066331,0.45990445454046514
No. 6_M_1.0 _200 _02-13-2025/3764.png,-4.316931050426501,4.024207112579287,-0.20749005769476092,-0.9039905428727701,3.169155118794326,0.12148828887855556,-1.2105106608858978,-0.6025596138606293,3.471447500480301,0.3794394963644576
No. 6_M_1.0 _200 _02-13-2025/3765.png,-4.236630626522887,3.8547680739844035,-0.23006220023010293,-0.9262386192770871,3.07432628361173,-0.33838889115052595,-1.3305382500333949,-0.768257674483956,3.5145640478253006,0.27659210858267924
No. 6_M_1.0 _200 _02-13-2025/3766.png,-4.352505728586671,3.898631530072994,-0.1970979884414188,-1.0731745512252786,3.146344283925936,-0.24889662004636381,-1.5342634758382967,-0.8562320552852816,3.470295005199965,0.5564032670457109
No. 6_M_1.0 _200 _02-13-2025/3767.png,-4.222781586284906,3.7950098899845877,-0.17887589479827604,-1.0978778080483105,3.080995144153545,-0.2884563423294022,-1.334578742531185,-0.687417924254345,3.508549353899922,0.5155173324394138
No. 6_M_1.0 _200 _02-13-2025/3768.png,-4.412487206053546,3.918833866779596,-0.15587778518104756,-1.0059706142688105,3.2217122556233337,-0.22315828020365025,-1.4788202080564572,-0.7962595683983764,3.532209911730349,0.4198997647531506
No. 6_M_1.0 _200 _02-13-2025/3769.png,-4.4173897198649925,3.9038568950191173,-0.16181572602913974,-1.2017678399492597,2.964220479346513,-0.1184417412520169,-1.2887445859252025,-0.8185578488344802,3.31409351565747,0.4366381026971129
No. 6_M_1.0 _200 _02-13-2025/3770.png,-4.319115178127029,3.9935464758777828,0.016044471115018055,-1.1490179749541989,3.061777163424451,-0.06268873114089324,-1.3874404443621742,-0.811263497997909,3.4282849166720792,0.5296339548635705
No. 6_M_1.0 _200 _02-13-2025/3771.png,-4.490366936025158,3.9604827891160013,-0.10856027392158651,-1.1306373090114379,3.147403992989794,-0.23208291990822305,-1.2874390051920064,-0.9014316921158665,3.3506210172813233,0.5527378773946916
No. 6_M_1.0 _200 _02-13-2025/3772.png,-4.35719014188488,3.8485819213079844,0.04951538921173082,-0.937991305814128,3.311322060880012,-0.27261310177034614,-1.3020511627769105,-0.7200259494694237,3.372464090154999,0.4232771749277622
No. 6_M_1.0 _200 _02-13-2025/3773.png,-4.306939444941985,3.8325220846468637,-0.11969677734530926,-0.9832395002415986,3.0067023487162663,-0.21706491379485104,-1.307360547681507,-0.7765131910382124,3.4622646767427327,0.4164103993674786
No. 6_M_1.0 _200 _02-13-2025/3774.png,-4.397989964691471,3.9415091000618014,-0.0555805204155142,-1.105280026451796,3.088999773662162,-0.08092132674054442,-1.3865539228367436,-0.9497543854901842,3.392722096810048,0.4642414626002873
No. 6_M_1.0 _200 _02-13-2025/3775.png,-4.163129535106006,3.886778599037481,-0.0445348012696094,-1.2146347811588747,2.9534927300961713,-0.2489760349101915,-1.3469583051149236,-0.8700781776708011,3.522636725376373,0.36268305500227305
No. 6_M_1.0 _200 _02-13-2025/3776.png,-4.2384398582688325,3.850658358078668,-0.017098723285107198,-1.1920298737827633,3.0580081548664566,-0.16492497588016208,-1.3087313519688875,-0.7081036219831285,3.4767584017783077,0.39295873981316376
No. 6_M_1.0 _200 _02-13-2025/3777.png,-4.312303685034927,3.7374570228862734,-0.21206729084433285,-1.1766355759560279,3.2195740991424278,-0.43711536364705683,-1.319383538947496,-0.9055109451786008,3.36494151102648,0.6206946622157696
No. 6_M_1.0 _200 _02-13-2025/3778.png,-4.227990936471272,3.803257553833787,-0.24786649293538687,-1.1591869237048282,3.0364126207299678,-0.38357786453853304,-1.3375592030112706,-0.8208876054589238,3.4284594414932106,0.4130570628090764
No. 6_M_1.0 _200 _02-13-2025/3779.png,-4.359531917996136,3.7974656756858036,-0.05150279389776813,-1.2415168996524946,3.1728846387303586,-0.12479160839881898,-1.3836043014711359,-0.8830220277836212,3.526589495320631,0.37324048614470673
No. 6_M_1.0 _200 _02-13-2025/3780.png,-4.451604138616311,3.8491599612322767,-0.15932189973533717,-1.0843819554048428,2.891861943884734,-0.009512893579632031,-1.215870717161174,-0.7184083974622713,3.3789257960683887,0.36115169901298483
No. 6_M_1.0 _200 _02-13-2025/3781.png,-4.4265057391496985,3.854513827576649,-0.10817717681068828,-1.098287362909999,3.037874223138697,-0.23016141059432815,-1.337021258932135,-0.7437554835856037,3.407622261065595,0.21969902000446284
No. 6_M_1.0 _200 _02-13-2025/3782.png,-4.305064686719367,3.7963565802267105,0.017439741071996195,-1.153292759152924,3.0201032762510542,-0.15354630636833555,-1.3584866093541588,-0.9874255506811203,3.4995400776606442,0.31307732606562055
No. 6_M_1.0 _200 _02-13-2025/3783.png,-4.343520809315599,3.8571146225547537,-0.11666897817926447,-0.9192140446204498,3.138710718279382,-0.047356819864439625,-1.2526605461131737,-0.7714199641090538,3.416373957418961,0.21672804664678802
No. 6_M_1.0 _200 _02-13-2025/3784.png,-4.207716007213815,3.6871883719626446,0.14291741461413743,-1.26570203673867,3.1172587880029488,-0.2877081044154872,-1.2149478178136832,-0.9905030422387764,3.568354991240275,0.2916274739405109
No. 6_M_1.0 _200 _02-13-2025/3785.png,-4.3193196242241365,3.751853841053239,0.08857518048190016,-1.024996563636254,3.1116929447284885,-0.20860429630031385,-1.2909259627137866,-0.9153393981188023,3.524732389779677,0.32463318618018944
No. 6_M_1.0 _200 _02-13-2025/3786.png,-4.33548537741244,3.8418999788674517,-0.12527872445784638,-1.0579732013484078,3.287253016079984,-0.2516654191421024,-1.5034616812190158,-0.8700272692498903,3.517404951434474,0.3878898216173927
No. 6_M_1.0 _200 _02-13-2025/3787.png,-4.280295680494089,3.813082467697193,-0.16546250232606674,-0.9514627772958955,3.062798905924532,-0.17048179725779455,-1.3590532362188352,-0.7504037646180546,3.4961359631707145,0.44305205215010446
No. 6_M_1.0 _200 _02-13-2025/3788.png,-4.35160174143164,3.8787928183068034,-0.185456514687397,-1.1653206020514624,3.0888664559109946,-0.19440267644077247,-1.318939683049887,-0.7630618181371664,3.4357895299480012,0.35338065820748366
No. 6_M_1.0 _200 _02-13-2025/3789.png,-4.468872271543047,3.738091719884789,-0.2918339112843711,-0.9722297865476897,3.1088852699997203,-0.11271686211542287,-1.4625046563191857,-0.7619653864939488,3.602664610529539,0.31421510060492785
No. 6_M_1.0 _200 _02-13-2025/3790.png,-4.418761475003437,3.8104404224653083,-0.1296955366374828,-1.0213321785736555,3.110316620239247,-0.19663132482517698,-1.2467959538698576,-0.8396890434920552,3.4293404279900264,0.4022258175224871
No. 6_M_1.0 _200 _02-13-2025/3791.png,-4.234225847947639,3.7610174817696054,-0.23927660900991476,-1.3632078903209859,3.04541677248554,-0.23409475254971612,-1.3363587666893646,-0.8087414239137889,3.4789652447078883,0.3412702125521556
No. 6_M_1.0 _200 _02-13-2025/3792.png,-4.3261052471054295,3.9275993852556708,-0.2974100717476631,-1.040522352180579,2.813821425403578,-0.1778870125366585,-1.3652931104557626,-0.7684299412489866,3.3351441544751825,0.4555599312030689
No. 6_M_1.0 _200 _02-13-2025/3793.png,-4.4043460116708975,3.8580896709824426,0.03174282686894969,-1.0513537903719214,3.1456479367938224,-0.11612841981371558,-1.327811371809731,-0.7872529870863154,3.498199108608186,0.42980429110357266
No. 6_M_1.0 _200 _02-13-2025/3794.png,-4.497333969769858,3.731835669571264,0.028724461214599373,-1.0753593624533426,3.0889507110345713,-0.21165522740074705,-1.2773734219460424,-0.8285228125743318,3.394682173886584,0.4168454445555452
No. 6_M_1.0 _200 _02-13-2025/3795.png,-4.402964434413162,3.8354967196250596,-0.2644003639619754,-1.1860557208004163,3.1076547372660284,-0.20331898466909504,-1.3921688887984685,-0.6421221876599272,3.5370401621771164,0.4934732292007151
No. 6_M_1.0 _200 _02-13-2025/3796.png,-4.291407879466057,3.758810134986531,-0.20417996015671314,-1.3183933938988535,2.921626897990189,-0.09156324872782351,-1.2618120235005474,-0.8221783745086482,3.43979477175402,0.2702294621758359
No. 6_M_1.0 _200 _02-13-2025/3797.png,-4.323296979314117,3.687017142502963,-0.24617520408728133,-1.1717365736054548,3.304088524579317,-0.2714482683825379,-1.2956031770270073,-0.7120191868944534,3.5539761143156614,0.324147489735815
No. 6_M_1.0 _200 _02-13-2025/3798.png,-4.551062910781624,3.7292855642425216,-0.11140863819013092,-1.087519101952207,3.1655766163353394,-0.23281180156641668,-1.3753604731914195,-0.718804919285744,3.496399174441153,0.3071110143245579
No. 6_M_1.0 _200 _02-13-2025/3799.png,-4.452875233046981,3.886490326713357,0.0853196146594346,-1.0841128405160676,3.0934813186613144,-0.2742989945528187,-1.3041497852116561,-0.8888607902003054,3.5030754983814845,0.4473293411132673
No. 6_M_1.0 _200 _02-13-2025/3800.png,-4.239771695071598,3.957579823844706,-0.1299930643873921,-1.055454480368466,3.115954052376614,-0.46730172055389296,-1.3453674266429931,-0.6754450293383352,3.48562948695421,0.44667421077131975
No. 6_M_1.0 _200 _02-13-2025/3801.png,-4.403727954234327,3.782655076767316,0.07134937207717229,-1.164836304529162,3.1069411407317253,-0.021221237597379705,-1.1096464931000039,-0.6502444340867788,3.4025197229552404,0.35732308938320534
No. 6_M_1.0 _200 _02-13-2025/3802.png,-4.301133322764256,3.9283552781513817,-0.12075944829190455,-0.9722654514209514,3.337017446315334,-0.34464291169263284,-1.4098596267053758,-0.7670367522895418,3.433658088278522,0.5902031420199485
No. 6_M_1.0 _200 _02-13-2025/3803.png,-4.373737650968329,3.7873170942371672,-0.17206816751973975,-1.0611687458134629,3.0876377675604223,-0.20009862933283218,-1.2739289249419525,-0.7008138602141729,3.506871627497174,0.5328035953051922
